master_record_id,vessel_id,ship_type,dwt,built_year,vessel_age,year,route,distance_nm,voyage_days,voyage_hours,loading_condition,cargo_utilization_pct,avg_speed_knots,design_speed_knots,speed_vs_design_pct,engine_load_pct,rpm,shaft_power_kw,sfoc_g_kwh,draft_m,trim_m,displacement_tonnes,admiralty_coefficient,wind_speed_knots,beaufort_number,wave_height_m,current_speed_knots,current_direction,seawater_temp_c,days_since_hull_cleaning,hull_fouling_pct,propeller_fouling_pct,turbocharger_efficiency_pct,fuel_type,fuel_quality_index,hfo_pct,vlsfo_pct,mgo_pct,lng_pct,fuel_consumption_t_day,fuel_total_voyage_t,fuel_per_nm,co2_emitted_tonnes,exhaust_temp_c,jacket_water_temp_c,engine_room_temp_c,nox_tier,nox_g_kwh,nox_kg_voyage,fuel_sulphur_pct,sox_kg_per_tonne_fuel,sox_kg_voyage,scrubber_fitted,optimal_fuel_estimate_t,excess_fuel_pct,efficiency_rating,efficiency_rating_encoded,is_efficient,cii_vessel_name,cii_dwt,cii_gt,cii_flag_state,cii_classification_society,cii_year_reduction_factor_pct,cii_distance_nm,cii_days_at_sea,cii_days_in_port,cii_avg_speed_knots,cii_cargo_utilization_pct,cii_num_voyages,cii_hull_condition_index,cii_scrubber_fitted,cii_hfo_consumed_t,cii_mgo_consumed_t,cii_lng_consumed_t,cii_vlsfo_consumed_t,cii_total_fuel_consumed_t,cii_primary_fuel_type,cii_co2_emitted_tonnes,cii_transport_work_M_dwt_nm,cii_cii_ref,cii_cii_required,cii_cii_attained,cii_cii_ratio,cii_cii_rating,cii_cii_rating_encoded,cii_is_compliant,cii_needs_corrective_action,cii_prev_year_cii_rating,cii_cii_trend,fleet_avg_health_pct,fleet_min_health_pct,fleet_critical_components,fleet_warning_components,fleet_failure_events,fleet_total_downtime_hrs,fleet_total_repair_cost_usd,fleet_avg_degradation,fleet_max_degradation,fleet_components_monitored,wx_avg_wind_knots,wx_max_wind_knots,wx_avg_wave_height_m,wx_max_wave_height_m,wx_avg_beaufort,wx_storm_hours,wx_piracy_zone_hours,wx_avg_current_speed,wx_avg_sst_c,wx_avg_pressure_hpa,wx_avg_visibility_nm,region_avg_piracy_risk,region_max_piracy_risk,region_avg_storm_prob,region_avg_ice_prob,region_restricted_zones,region_avoid_zones,region_composite_risk,composite_risk_score__moderate,composite_risk_score__safest,composite_risk_score__shortest,destination_lat__moderate,destination_lat__safest,destination_lat__shortest,destination_lon__moderate,destination_lon__safest,destination_lon__shortest,destination_port__moderate,destination_port__safest,destination_port__shortest,efficiency_score__moderate,efficiency_score__safest,efficiency_score__shortest,fuel_cost_usd__moderate,fuel_cost_usd__safest,fuel_cost_usd__shortest,fuel_total_t__moderate,fuel_total_t__safest,fuel_total_t__shortest,gc_distance_nm__moderate,gc_distance_nm__safest,gc_distance_nm__shortest,is_recommended__moderate,is_recommended__safest,is_recommended__shortest,origin_lat__moderate,origin_lat__safest,origin_lat__shortest,origin_lon__moderate,origin_lon__safest,origin_lon__shortest,origin_port__moderate,origin_port__safest,origin_port__shortest,origin_region__moderate,origin_region__safest,origin_region__shortest,passes_cape_good_hope__moderate,passes_cape_good_hope__safest,passes_cape_good_hope__shortest,passes_gulf_aden__moderate,passes_gulf_aden__safest,passes_gulf_aden__shortest,passes_malacca__moderate,passes_malacca__safest,passes_malacca__shortest,passes_panama__moderate,passes_panama__safest,passes_panama__shortest,passes_suez__moderate,passes_suez__safest,passes_suez__shortest,piracy_risk_score__moderate,piracy_risk_score__safest,piracy_risk_score__shortest,route_distance_nm__moderate,route_distance_nm__safest,route_distance_nm__shortest,storm_risk_score__moderate,storm_risk_score__safest,storm_risk_score__shortest,voyage_days__moderate,voyage_days__safest,voyage_days__shortest
MASTER-003869,IMO9000483,Tanker,286794,2019,4,2023,Intra-Asia,11841,36.28,870.7,Laden,0.679,13.6,16.0,85.0,62.1,102,12202.1,172.9,13.86,1.63,372832.0,1067.88,9.5,3,2.06,2.37,Favourable,28.9,1326,88.6,71.7,78.5,HFO,0.921,1.0,0.0,0.0,0.0,50.63,1837.0,0.1551,5720.42,399.5,73.7,48.3,Tier3,3.44,36548.67,2.7,54.0,99198.0,0,1354.64,35.6,D,3,0,MV TAN-0484,286794,148397,Greece,DNV,5,126452,291,74,13.82,0.766,9,0.912,0,0.0,2867.3,0.0,12990.5,15857.8,VLSFO,50125.6,36265.67,2.4592,2.3362,1.3822,0.5916,A,0,1,0,C,-0.8319,15.075,0.0,3.0,0.0,3.0,222.1,92903.0,0.8491,1.0,4.0,9.6649,19.4,3.1132,10.25,3.3514,0,12,0.463,21.8108,1007.3622,15.1324,0.545,0.907,0.2355,-0.0058,1,3,0.304,0.14,0.232,0.174,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.647,0.696,0.672,1641385.0,1724029.0,1566290.0,2744.8,2888.2,2542.8,5522,5522,5522,1,0,0,49.283,49.283,49.283,-123.12,-123.12,-123.12,Vancouver,Vancouver,Vancouver,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.099,0.063,0.176,14035,15313,12660,0.249,0.456,0.282,43.64,49.08,35.88
MASTER-003870,IMO9000483,Tanker,286794,2019,4,2023,Americas,17488,50.96,1223.0,Laden,0.723,14.3,16.0,89.4,77.2,107,10477.5,169.8,15.77,1.45,372832.0,1445.75,10.9,4,2.02,0.41,Beam,16.8,721,41.2,18.4,80.9,HFO,0.847,1.0,0.0,0.0,0.0,42.7,2175.89,0.1244,6775.72,408.2,76.0,51.0,Tier3,3.27,41903.09,2.7,54.0,117498.06,0,1633.84,33.2,D,3,0,MV TAN-0484,286794,148397,Greece,DNV,5,126452,291,74,13.82,0.766,9,0.912,0,0.0,2867.3,0.0,12990.5,15857.8,VLSFO,50125.6,36265.67,2.4592,2.3362,1.3822,0.5916,A,0,1,0,C,-0.8319,15.075,0.0,3.0,0.0,3.0,222.1,92903.0,0.8491,1.0,4.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.545,0.907,0.2355,-0.0058,1,3,0.304,0.14,0.232,0.174,23.129,23.129,23.129,113.264,113.264,113.264,Guangzhou,Guangzhou,Guangzhou,0.647,0.696,0.672,1641385.0,1724029.0,1566290.0,2744.8,2888.2,2542.8,5522,5522,5522,1,0,0,49.283,49.283,49.283,-123.12,-123.12,-123.12,Vancouver,Vancouver,Vancouver,Americas,Americas,Americas,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.099,0.063,0.176,14035,15313,12660,0.249,0.456,0.282,43.64,49.08,35.88
MASTER-003876,IMO9000484,Container Ship,43394,2003,20,2020,Transatlantic,15240,39.69,952.6,Laden,0.651,16.0,21.0,76.2,50.9,124,27932.7,190.2,17.71,1.88,56412.0,215.69,7.4,3,1.58,2.41,Beam,20.0,1499,100.0,66.5,69.2,MGO,0.83,0.0,0.0,1.0,0.0,127.51,5060.76,0.3321,16224.8,451.1,69.7,50.6,Tier1,13.17,350421.73,0.1,2.0,10121.52,1,3352.55,51.0,E,4,0,MV CON-0485,43394,36582,Panama,Bureau Veritas,1,142640,265,100,16.14,0.891,8,0.672,1,0.0,26241.9,0.0,8449.6,34691.5,MGO,110756.2,6189.72,10.7112,10.6041,17.8936,1.6874,E,4,0,1,N/A,0.0,25.2167,0.0,2.0,2.0,2.0,244.4,245406.0,0.7478,1.0,6.0,22.0492,32.0,11.2892,15.0,5.5846,10,0,0.4782,4.7415,1005.0277,11.4523,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.118,0.068,0.158,44.411,44.411,44.411,8.933,8.933,8.933,Genoa,Genoa,Genoa,0.681,0.698,0.701,1578898.0,1682767.0,1476487.0,2424.8,2394.4,2067.1,5300,5300,5300,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.0,0.0,7175,7739,6373,0.234,0.208,0.349,16.61,17.06,13.69
MASTER-003877,IMO9000484,Container Ship,43394,2003,20,2020,Intra-Asia,13186,35.91,861.8,Laden,0.866,15.3,21.0,72.9,36.6,114,13659.9,182.9,17.89,0.78,56412.0,385.66,8.3,3,0.41,0.05,Against,18.4,666,38.3,20.4,70.7,LNG,0.858,0.0,0.0,0.0,1.0,59.96,2153.22,0.1633,5921.35,406.4,69.3,45.3,Tier1,10.98,129263.68,0.001,0.02,43.06,1,1483.35,45.2,E,4,0,MV CON-0485,43394,36582,Panama,Bureau Veritas,1,142640,265,100,16.14,0.891,8,0.672,1,0.0,26241.9,0.0,8449.6,34691.5,MGO,110756.2,6189.72,10.7112,10.6041,17.8936,1.6874,E,4,0,1,N/A,0.0,25.2167,0.0,2.0,2.0,2.0,244.4,245406.0,0.7478,1.0,6.0,10.127,17.6,3.3119,8.46,3.4865,0,12,0.3219,20.6541,1009.1054,14.9351,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.118,0.068,0.158,44.411,44.411,44.411,8.933,8.933,8.933,Genoa,Genoa,Genoa,0.681,0.698,0.701,1578898.0,1682767.0,1476487.0,2424.8,2394.4,2067.1,5300,5300,5300,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.0,0.0,7175,7739,6373,0.234,0.208,0.349,16.61,17.06,13.69
MASTER-003873,IMO9000484,Container Ship,43394,2003,20,2021,Asia-Europe,11123,31.96,767.0,Partial,0.925,14.5,21.0,69.0,33.9,110,21191.4,189.9,13.07,2.04,56412.0,211.6,1.9,1,2.23,0.44,Against,10.4,1401,92.2,72.4,69.3,HFO,0.871,1.0,0.0,0.0,0.0,96.58,3086.76,0.2775,9612.17,412.6,72.4,43.7,Tier1,14.21,230978.6,2.7,54.0,166685.04,1,2048.09,50.7,E,4,0,MV CON-0485,43394,36582,Panama,Bureau Veritas,2,126238,273,92,16.67,0.845,9,0.672,1,12604.8,-99.8,0.0,2724.2,15229.2,HFO,47515.3,5477.97,10.7112,10.497,8.6739,0.8263,B,1,1,0,E,-9.2197,25.2667,0.0,1.0,1.0,2.0,186.3,8677.0,0.7474,1.0,3.0,13.0071,30.2,5.2915,15.0,3.9558,1,21,0.4472,19.4584,1007.792,14.2265,0.2447,0.572,0.35,0.1487,2,2,0.2766,0.122,0.167,0.173,9.36,9.36,9.36,-79.9,-79.9,-79.9,Colon,Colon,Colon,0.703,0.69,0.693,2733734.0,2835125.0,2319246.0,4117.6,4455.4,3518.5,7307,7307,7307,0,1,0,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.183,0.082,0.228,11927,12546,11469,0.132,0.305,0.201,26.43,32.07,23.77
MASTER-003874,IMO9000484,Container Ship,43394,2003,20,2021,Transpacific,17404,52.93,1270.3,Laden,0.895,13.7,21.0,65.2,31.3,101,13699.1,182.3,17.88,2.36,56412.0,276.09,11.6,4,1.41,1.55,Against,14.5,1135,68.3,47.7,71.2,VLSFO,0.891,0.0,1.0,0.0,0.0,59.94,3172.43,0.1823,9996.33,399.7,73.6,46.9,Tier1,15.09,262599.81,0.49,9.8,31089.81,1,2192.68,44.7,E,4,0,MV CON-0485,43394,36582,Panama,Bureau Veritas,2,126238,273,92,16.67,0.845,9,0.672,1,12604.8,-99.8,0.0,2724.2,15229.2,HFO,47515.3,5477.97,10.7112,10.497,8.6739,0.8263,B,1,1,0,E,-9.2197,25.2667,0.0,1.0,1.0,2.0,186.3,8677.0,0.7474,1.0,3.0,15.1694,30.7,6.4186,15.0,4.4694,1,0,0.4853,13.8959,1006.751,13.4469,0.2447,0.572,0.35,0.1487,2,2,0.2766,0.122,0.167,0.173,9.36,9.36,9.36,-79.9,-79.9,-79.9,Colon,Colon,Colon,0.703,0.69,0.693,2733734.0,2835125.0,2319246.0,4117.6,4455.4,3518.5,7307,7307,7307,0,1,0,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.183,0.082,0.228,11927,12546,11469,0.132,0.305,0.201,26.43,32.07,23.77
MASTER-003880,IMO9000484,Container Ship,43394,2003,20,2021,Coastal,13516,30.77,738.5,Partial,0.781,18.3,21.0,87.1,65.7,138,29008.4,176.4,15.67,1.31,56412.0,310.75,14.4,4,3.56,1.95,Favourable,12.0,1359,92.4,67.5,72.7,MGO,0.959,0.0,0.0,1.0,0.0,122.81,3778.86,0.2796,12115.03,452.7,75.1,44.7,Tier1,13.87,297124.85,0.1,2.0,7557.72,1,2699.19,40.0,E,4,0,MV CON-0485,43394,36582,Panama,Bureau Veritas,2,126238,273,92,16.67,0.845,9,0.672,1,12604.8,-99.8,0.0,2724.2,15229.2,HFO,47515.3,5477.97,10.7112,10.497,8.6739,0.8263,B,1,1,0,E,-9.2197,25.2667,0.0,1.0,1.0,2.0,186.3,8677.0,0.7474,1.0,3.0,9.7405,19.4,3.2314,10.6,3.4324,0,12,0.417,21.5973,1008.6216,14.9297,0.2447,0.572,0.35,0.1487,2,2,0.2766,0.122,0.167,0.173,9.36,9.36,9.36,-79.9,-79.9,-79.9,Colon,Colon,Colon,0.703,0.69,0.693,2733734.0,2835125.0,2319246.0,4117.6,4455.4,3518.5,7307,7307,7307,0,1,0,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.183,0.082,0.228,11927,12546,11469,0.132,0.305,0.201,26.43,32.07,23.77
MASTER-003875,IMO9000484,Container Ship,43394,2003,20,2022,Middle East-Asia,7168,14.64,351.4,Laden,0.764,20.4,21.0,97.1,93.5,153,24641.6,177.8,15.96,0.52,56412.0,506.76,15.4,4,1.01,0.34,Favourable,9.9,695,37.9,22.4,74.0,MGO,0.827,0.0,0.0,1.0,0.0,105.15,1539.41,0.2148,4935.35,477.3,80.4,47.6,Tier1,12.72,110130.68,0.1,2.0,3078.82,1,1090.92,41.1,E,4,0,MV CON-0485,43394,36582,Panama,Bureau Veritas,3,210403,289,76,15.25,0.898,9,0.672,1,0.0,7319.6,20775.2,0.0,28094.8,LNG,80598.4,9130.23,10.7112,10.3899,8.8276,0.8496,B,1,1,0,B,0.1537,23.7333,0.0,3.0,1.0,4.0,316.9,326745.0,0.7627,1.0,6.0,9.9703,18.6,3.2857,10.2,3.3784,0,12,0.3943,24.9784,1006.9649,14.9027,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.319,0.166,0.312,41.35,41.35,41.35,2.148,2.148,2.148,Barcelona,Barcelona,Barcelona,0.762,0.689,0.72,1881357.0,2192874.0,1702401.0,2635.0,3442.6,2640.6,2769,2769,2769,0,1,0,27.189,27.189,27.189,56.277,56.277,56.277,Bandar Abbas,Bandar Abbas,Bandar Abbas,Middle East,Middle East,Middle East,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.508,0.087,0.556,9384,9536,8582,0.273,0.342,0.229,19.75,24.38,18.53
MASTER-003878,IMO9000484,Container Ship,43394,2003,20,2022,Americas,11764,34.04,817.0,Laden,0.678,14.4,21.0,68.6,31.9,106,10356.1,188.6,10.23,1.78,56412.0,424.1,14.7,4,0.97,0.49,Beam,9.9,1113,68.7,40.9,75.0,VLSFO,0.84,0.0,1.0,0.0,0.0,46.88,1595.65,0.1356,5027.89,396.5,72.8,47.4,Tier1,16.15,136637.39,0.49,9.8,15637.37,1,1066.03,49.7,E,4,0,MV CON-0485,43394,36582,Panama,Bureau Veritas,3,210403,289,76,15.25,0.898,9,0.672,1,0.0,7319.6,20775.2,0.0,28094.8,LNG,80598.4,9130.23,10.7112,10.3899,8.8276,0.8496,B,1,1,0,B,0.1537,23.7333,0.0,3.0,1.0,4.0,316.9,326745.0,0.7627,1.0,6.0,21.6692,32.0,11.3428,15.0,5.5385,8,0,0.3783,7.4338,1005.2062,11.7738,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.319,0.166,0.312,41.35,41.35,41.35,2.148,2.148,2.148,Barcelona,Barcelona,Barcelona,0.762,0.689,0.72,1881357.0,2192874.0,1702401.0,2635.0,3442.6,2640.6,2769,2769,2769,0,1,0,27.189,27.189,27.189,56.277,56.277,56.277,Bandar Abbas,Bandar Abbas,Bandar Abbas,Middle East,Middle East,Middle East,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.508,0.087,0.556,9384,9536,8582,0.273,0.342,0.229,19.75,24.38,18.53
MASTER-003879,IMO9000484,Container Ship,43394,2003,20,2023,West Africa,14923,37.68,904.3,Partial,0.821,16.5,21.0,78.6,47.8,130,20004.9,186.6,10.37,1.95,56412.0,330.29,14.2,4,2.15,0.0,Against,13.6,1306,83.7,62.7,73.0,HFO,0.836,1.0,0.0,0.0,0.0,89.59,3375.75,0.2262,10512.09,426.2,72.8,44.3,Tier1,13.36,241693.5,2.7,54.0,182290.5,1,2279.44,48.1,E,4,0,MV CON-0485,43394,36582,Panama,Bureau Veritas,5,138368,329,36,19.9,0.728,10,0.672,1,38953.0,-154.8,0.0,6410.6,45208.8,HFO,141003.2,6004.34,10.7112,10.1756,23.4835,2.3078,E,4,0,1,B,14.6559,11.3333,0.0,7.0,0.0,7.0,460.7,223010.0,0.8866,1.0,9.0,21.7723,31.9,11.4838,15.0,5.6462,7,0,0.4695,5.6246,1006.4031,11.5615,0.2487,0.565,0.3743,0.1529,2,2,0.2766,0.309,0.148,0.334,53.55,53.55,53.55,9.993,9.993,9.993,Hamburg,Hamburg,Hamburg,0.73,0.673,0.755,1915278.0,1880470.0,1855383.0,2842.4,3072.5,2622.5,2637,2637,2637,0,1,0,24.986,24.986,24.986,55.028,55.028,55.028,Jebel Ali,Jebel Ali,Jebel Ali,Middle East,Middle East,Middle East,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.557,0.042,0.674,8736,9711,8653,0.219,0.327,0.149,20.45,22.11,18.68
MASTER-003881,IMO9000485,Bulk Carrier,166598,2017,6,2020,Asia-Europe,5357,18.76,450.2,Partial,0.936,11.9,15.5,76.8,44.6,90,7544.4,180.9,15.38,2.94,216577.0,805.55,7.2,3,1.68,2.29,Favourable,13.7,1292,85.9,60.6,78.2,VLSFO,0.843,0.0,1.0,0.0,0.0,32.75,614.48,0.1147,1936.23,380.2,72.4,47.0,Tier3,2.72,9239.27,0.49,9.8,6021.9,0,445.83,37.8,D,3,0,MV BUL-0486,166598,93963,Greece,DNV,1,47103,240,125,11.62,0.738,8,0.738,0,0.0,6499.8,0.0,1831.1,8330.9,MGO,26608.2,7847.27,2.6814,2.6546,3.3908,1.2773,D,3,0,0,N/A,0.0,29.4667,0.0,5.0,1.0,7.0,697.9,565276.0,0.7053,1.0,12.0,13.515,31.2,5.6501,15.0,4.1062,2,21,0.4382,19.5398,1005.9513,13.7018,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.133,0.085,0.202,53.55,53.55,53.55,9.993,9.993,9.993,Hamburg,Hamburg,Hamburg,0.694,0.672,0.704,670224.0,622088.0,537286.0,957.7,929.6,795.6,5883,5883,5883,0,1,0,-12.05,-12.05,-12.05,-77.147,-77.147,-77.147,Callao,Callao,Callao,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.0,0.065,6989,7560,6307,0.261,0.225,0.395,23.11,23.68,17.76
MASTER-003888,IMO9000485,Bulk Carrier,166598,2017,6,2020,Coastal,10678,43.62,1046.9,Ballast,0.686,10.2,15.5,65.8,21.5,75,2485.6,186.1,15.23,-0.19,216577.0,1539.73,12.1,4,2.04,0.25,Beam,16.4,1027,66.2,53.4,80.2,VLSFO,0.961,0.0,1.0,0.0,0.0,11.1,484.26,0.0454,1525.9,339.8,69.0,43.9,Tier3,4.88,12698.37,0.49,9.8,4745.75,0,341.53,41.8,E,4,0,MV BUL-0486,166598,93963,Greece,DNV,1,47103,240,125,11.62,0.738,8,0.738,0,0.0,6499.8,0.0,1831.1,8330.9,MGO,26608.2,7847.27,2.6814,2.6546,3.3908,1.2773,D,3,0,0,N/A,0.0,29.4667,0.0,5.0,1.0,7.0,697.9,565276.0,0.7053,1.0,12.0,10.127,17.6,3.3119,8.46,3.4865,0,12,0.3219,20.6541,1009.1054,14.9351,0.2367,0.55,0.3641,0.1449,2,2,0.2766,0.133,0.085,0.202,53.55,53.55,53.55,9.993,9.993,9.993,Hamburg,Hamburg,Hamburg,0.694,0.672,0.704,670224.0,622088.0,537286.0,957.7,929.6,795.6,5883,5883,5883,0,1,0,-12.05,-12.05,-12.05,-77.147,-77.147,-77.147,Callao,Callao,Callao,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.0,0.065,6989,7560,6307,0.261,0.225,0.395,23.11,23.68,17.76
MASTER-003883,IMO9000485,Bulk Carrier,166598,2017,6,2021,Middle East-Asia,5717,16.89,405.4,Ballast,0.681,14.1,15.5,91.0,76.9,101,14968.2,184.0,9.87,0.53,216577.0,675.4,3.8,2,2.23,0.8,Against,23.0,1381,91.4,67.9,76.5,HFO,0.954,1.0,0.0,0.0,0.0,66.1,1116.42,0.1953,3476.53,416.7,74.2,51.2,Tier3,4.4,26697.04,2.7,54.0,60286.68,0,796.36,40.2,E,4,0,MV BUL-0486,166598,93963,Greece,DNV,2,85376,217,148,13.51,0.865,7,0.738,0,7859.5,467.9,0.0,909.6,9237.0,HFO,28840.7,14223.47,2.6814,2.6278,2.0277,0.7716,A,0,1,0,D,-1.3631,40.2833,0.0,2.0,0.0,2.0,194.7,133277.0,0.5972,1.0,6.0,9.7405,19.4,3.2314,10.6,3.4324,0,12,0.417,21.5973,1008.6216,14.9297,0.2447,0.572,0.35,0.1487,2,2,0.2766,0.095,0.144,0.168,9.36,9.36,9.36,-79.9,-79.9,-79.9,Colon,Colon,Colon,0.673,0.672,0.667,993915.0,967211.0,976403.0,1431.2,1638.4,1491.1,7307,7307,7307,0,0,1,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.131,0.071,0.177,11609,12503,10725,0.115,0.285,0.248,34.31,38.88,34.91
MASTER-003885,IMO9000485,Bulk Carrier,166598,2017,6,2021,Intra-Asia,8143,27.81,667.4,Ballast,0.615,12.2,15.5,78.7,52.6,94,4059.7,187.9,14.49,2.57,216577.0,1613.1,12.5,4,1.07,1.62,Beam,27.3,1186,81.3,51.5,76.3,VLSFO,0.931,0.0,1.0,0.0,0.0,18.31,509.13,0.0625,1604.27,377.1,71.5,50.4,Tier3,3.47,9402.33,0.49,9.8,4989.47,0,355.64,43.2,E,4,0,MV BUL-0486,166598,93963,Greece,DNV,2,85376,217,148,13.51,0.865,7,0.738,0,7859.5,467.9,0.0,909.6,9237.0,HFO,28840.7,14223.47,2.6814,2.6278,2.0277,0.7716,A,0,1,0,D,-1.3631,40.2833,0.0,2.0,0.0,2.0,194.7,133277.0,0.5972,1.0,6.0,9.7405,19.4,3.2314,10.6,3.4324,0,12,0.417,21.5973,1008.6216,14.9297,0.2447,0.572,0.35,0.1487,2,2,0.2766,0.095,0.144,0.168,9.36,9.36,9.36,-79.9,-79.9,-79.9,Colon,Colon,Colon,0.673,0.672,0.667,993915.0,967211.0,976403.0,1431.2,1638.4,1491.1,7307,7307,7307,0,0,1,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.131,0.071,0.177,11609,12503,10725,0.115,0.285,0.248,34.31,38.88,34.91
MASTER-003887,IMO9000485,Bulk Carrier,166598,2017,6,2021,West Africa,10364,35.4,849.6,Laden,0.876,12.2,15.5,78.7,47.3,95,9783.1,177.8,10.1,-0.49,216577.0,669.39,13.0,4,2.9,1.13,Against,14.2,123,2.8,-2.1,82.5,VLSFO,0.928,0.0,1.0,0.0,0.0,41.75,1477.82,0.1426,4656.61,354.3,68.1,49.2,Tier3,4.04,33579.36,0.49,9.8,14482.64,0,1090.91,35.5,D,3,0,MV BUL-0486,166598,93963,Greece,DNV,2,85376,217,148,13.51,0.865,7,0.738,0,7859.5,467.9,0.0,909.6,9237.0,HFO,28840.7,14223.47,2.6814,2.6278,2.0277,0.7716,A,0,1,0,D,-1.3631,40.2833,0.0,2.0,0.0,2.0,194.7,133277.0,0.5972,1.0,6.0,22.5154,32.0,11.9765,15.0,5.6615,7,0,0.4137,7.5338,1004.78,11.5738,0.2447,0.572,0.35,0.1487,2,2,0.2766,0.095,0.144,0.168,9.36,9.36,9.36,-79.9,-79.9,-79.9,Colon,Colon,Colon,0.673,0.672,0.667,993915.0,967211.0,976403.0,1431.2,1638.4,1491.1,7307,7307,7307,0,0,1,35.444,35.444,35.444,139.638,139.638,139.638,Yokohama,Yokohama,Yokohama,Asia Pacific,Asia Pacific,Asia Pacific,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.131,0.071,0.177,11609,12503,10725,0.115,0.285,0.248,34.31,38.88,34.91
MASTER-003882,IMO9000485,Bulk Carrier,166598,2017,6,2022,Transpacific,7822,23.79,571.0,Laden,0.948,13.7,15.5,88.4,67.9,106,5821.9,181.8,8.27,0.9,216577.0,1592.84,9.6,3,1.39,0.13,Favourable,19.7,679,38.7,20.8,78.4,HFO,0.876,1.0,0.0,0.0,0.0,25.4,604.32,0.0773,1881.85,392.9,76.4,45.5,Tier3,2.78,9240.92,2.7,54.0,32633.28,0,436.28,38.5,D,3,0,MV BUL-0486,166598,93963,Greece,DNV,3,94192,301,64,14.27,0.841,10,0.738,0,0.0,3927.3,0.0,13903.6,17830.9,VLSFO,56401.2,15692.2,2.6814,2.601,3.5942,1.3819,E,4,0,1,A,1.5665,14.18,0.0,4.0,0.0,4.0,333.8,117920.0,0.8581,1.0,5.0,14.8347,31.9,6.2131,15.0,4.3061,2,0,0.4302,10.7571,1006.0939,13.3347,0.2463,0.566,0.394,0.1404,2,2,0.2766,0.186,0.123,0.202,51.959,51.959,51.959,1.351,1.351,1.351,Felixstowe,Felixstowe,Felixstowe,0.654,0.681,0.696,535865.0,705768.0,606175.0,897.6,1184.2,926.2,4764,4764,4764,1,0,0,33.754,33.754,33.754,-118.216,-118.216,-118.216,Long Beach,Long Beach,Long Beach,Americas,Americas,Americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.022,0.068,6759,7576,6401,0.29,0.259,0.389,22.0,27.45,20.84
